Date,Open,High,Low,Close,Adj Close,Volume
2019-09-16,96.349998,97.220001,96.160004,96.699997,85.948837,1230004
2019-09-17,96.790001,97.419998,96.459999,97.010002,86.224380,1527892
2019-09-18,97.180000,97.180000,96.540001,96.559998,85.824409,1166141
2019-09-19,96.500000,97.709999,96.260002,97.470001,86.633232,1781747
2019-09-20,97.720001,98.360001,96.930000,98.010002,87.113197,5690518
2019-09-23,97.809998,98.150002,95.610001,96.629997,85.886620,2103172
2019-09-24,96.629997,96.889999,95.489998,95.489998,84.873367,1452779
2019-09-25,95.379997,95.930000,94.580002,95.930000,85.264442,1755236
2019-09-26,96.260002,97.529999,95.709999,95.709999,85.068909,2187089
2019-09-27,96.419998,98.089996,96.019997,97.360001,86.535454,1907162
2019-09-30,97.250000,98.480003,96.959999,98.250000,87.326515,1734074
2019-10-01,98.620003,99.029999,96.610001,96.820000,86.055496,2118185
2019-10-02,96.919998,96.949997,94.839996,94.839996,84.295631,2492826
2019-10-04,95.239998,95.459999,94.029999,95.300003,84.704498,2045614
2019-10-07,95.150002,96.519997,94.599998,96.419998,85.699966,1664195
2019-10-08,96.349998,96.449997,94.220001,94.919998,84.366730,1913013
2019-10-09,95.019997,97.080002,94.769997,95.940002,85.273338,1827079
2019-10-10,95.500000,96.790001,95.360001,96.489998,85.762184,2293272
2019-10-11,96.459999,99.139999,96.459999,99.129997,88.108665,2572712
2019-10-14,98.699997,99.190002,97.440002,99.180000,88.153107,1425723
2019-10-15,99.739998,100.440002,98.889999,99.879997,88.775284,2498265
2019-10-16,100.400002,100.839996,99.779999,100.720001,89.521896,2108655
2019-10-17,100.019997,101.959999,98.889999,98.919998,87.922020,2697305
2019-10-18,99.099998,99.980003,98.709999,99.769997,88.677513,2370994
2019-10-21,100.000000,102.379997,99.889999,101.940002,90.606255,2028874
2019-10-22,101.980003,103.279999,101.919998,103.199997,91.726158,1884371
2019-10-23,102.480003,104.680000,102.419998,103.680000,92.152802,1931194
2019-10-24,104.180000,104.860001,103.480003,103.779999,92.241684,1605848
2019-10-25,103.959999,104.400002,103.480003,104.400002,92.792747,1124553
2019-10-28,104.000000,105.639999,104.000000,105.120003,93.432709,1682655
2019-10-29,105.199997,105.860001,104.580002,105.500000,93.770447,1351846
2019-10-30,105.180000,105.559998,103.540001,104.660004,93.023834,1615656
2019-10-31,105.000000,105.000000,103.160004,103.379997,91.886147,2301884
2019-11-01,103.379997,105.180000,103.320000,104.940002,93.272713,1412345
2019-11-04,105.419998,107.959999,105.419998,107.459999,95.512535,2748199
2019-11-05,107.239998,108.440002,107.160004,108.379997,96.330246,2260631
2019-11-06,108.160004,109.199997,107.379997,108.360001,96.312469,2463037
2019-11-07,110.599998,114.400002,110.400002,113.660004,101.023224,4430017
2019-11-08,114.000000,114.300003,112.820000,113.800003,101.147652,2759565
2019-11-11,111.839996,113.440002,111.519997,112.540001,100.027740,2297114
2019-11-12,113.000000,114.820000,112.760002,114.480003,101.752060,1963205
2019-11-13,114.120003,114.779999,113.220001,114.580002,101.840935,1609303
2019-11-14,114.239998,114.940002,114.199997,114.760002,102.000923,1639798
2019-11-15,115.000000,115.400002,114.239998,115.000000,102.214233,2269176
2019-11-18,114.739998,114.919998,113.720001,114.400002,101.680946,1395578
2019-11-19,114.540001,115.900002,113.959999,114.440002,101.716492,1761342
2019-11-20,113.580002,115.040001,113.160004,114.820000,102.054245,1737722
2019-11-21,114.300003,115.199997,113.400002,114.839996,102.072014,2115548
2019-11-22,114.660004,115.980003,114.300003,114.779999,102.018692,2129880
2019-11-25,115.379997,116.459999,115.019997,116.419998,103.476349,1918418
2019-11-26,116.139999,117.699997,115.940002,117.699997,104.614044,3601425
2019-11-27,117.980003,118.279999,117.099998,117.519997,104.454063,1666127
2019-11-28,116.800003,117.620003,116.800003,117.339996,104.294075,926440
2019-11-29,116.720001,117.459999,116.180000,117.120003,104.098541,1680731
2019-12-02,117.120003,119.620003,115.860001,116.199997,103.280823,3235417
2019-12-03,116.419998,117.139999,115.940002,116.919998,103.920769,2062903
2019-12-04,116.820000,118.739998,116.820000,117.940002,104.827370,2078331
2019-12-05,117.620003,118.160004,116.139999,116.139999,103.227486,2178533
2019-12-06,116.459999,117.339996,115.900002,116.800003,103.814110,1700605
2019-12-09,117.160004,117.160004,115.779999,116.019997,103.120827,1272536
2019-12-10,115.580002,115.620003,113.900002,115.360001,102.534210,2042594
2019-12-11,115.099998,117.639999,115.099998,117.199997,104.169632,2109861
2019-12-12,117.139999,118.639999,116.360001,117.879997,104.774033,2104690
2019-12-13,119.099998,119.660004,117.480003,117.779999,104.685158,2801057
2019-12-16,118.199997,119.900002,118.000000,119.900002,106.569450,2172288
